Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
302,CA-2017-142545,10/28/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.02
303,CA-2017-142545,10/28/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0,6.57
341,CA-2015-122336,4/13/2015 12:00:00 AM,4/17/2015 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.86,4,0.2,1.12
342,CA-2015-122336,4/13/2015 12:00:00 AM,4/17/2015 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.98
343,CA-2015-122336,4/13/2015 12:00:00 AM,4/17/2015 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.99,13,0.2,10.07
344,CA-2015-122336,4/13/2015 12:00:00 AM,4/17/2015 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.93,12,0.4,8.39
1412,CA-2017-136329,7/9/2017 12:00:00 AM,7/13/2017 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.01,2,0.1,72.53
1413,CA-2017-136329,7/9/2017 12:00:00 AM,7/13/2017 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.88
3787,CA-2017-144218,10/31/2017 12:00:00 AM,11/4/2017 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.21
4245,CA-2015-138436,3/26/2015 12:00:00 AM,3/30/2015 12:00:00 AM,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,8.62
6963,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0,4.79
6964,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0,5.58
6965,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0,11.09
6966,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0,18.24
6967,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0,3.17
6968,CA-2017-157161,7/16/2017 12:00:00 AM,7/20/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0,28.86
7794,CA-2016-127481,12/12/2016 12:00:00 AM,12/15/2016 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5,0,15.88
7795,CA-2016-127481,12/12/2016 12:00:00 AM,12/15/2016 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2,0,48.94
8130,CA-2015-127866,7/20/2015 12:00:00 AM,7/23/2015 12:00:00 AM,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.1
8131,CA-2015-127866,7/20/2015 12:00:00 AM,7/23/2015 12:00:00 AM,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.86
8132,CA-2015-127866,7/20/2015 12:00:00 AM,7/23/2015 12:00:00 AM,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,0,3.8
8133,CA-2015-127866,7/20/2015 12:00:00 AM,7/23/2015 12:00:00 AM,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.62
8681,CA-2017-143805,12/1/2017 12:00:00 AM,12/3/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0,694.5
8682,CA-2017-143805,12/1/2017 12:00:00 AM,12/3/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.8
9358,CA-2017-168046,1/25/2017 12:00:00 AM,1/28/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,15.09
9359,CA-2017-168046,1/25/2017 12:00:00 AM,1/28/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.72,3,0.4,-99.35
9360,CA-2017-168046,1/25/2017 12:00:00 AM,1/28/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,0,7.82
9361,CA-2017-168046,1/25/2017 12:00:00 AM,1/28/2017 12:00:00 AM,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,0,0
1973,CA-2015-148950,12/14/2015 12:00:00 AM,12/19/2015 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,4,0.8,-8.68
1974,CA-2015-148950,12/14/2015 12:00:00 AM,12/19/2015 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.9,2,0.2,0.47
1975,CA-2015-148950,12/14/2015 12:00:00 AM,12/19/2015 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.02,3,0.2,-2.19
2705,CA-2018-156818,7/11/2018 12:00:00 AM,7/13/2018 12:00:00 AM,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,0,17.24
4948,CA-2015-102085,10/4/2015 12:00:00 AM,10/9/2015 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0,13.74
5510,US-2018-152569,5/15/2018 12:00:00 AM,5/20/2018 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.7,2,0.2,19.14
5511,US-2018-152569,5/15/2018 12:00:00 AM,5/20/2018 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.47
6356,CA-2015-110611,10/6/2015 12:00:00 AM,10/13/2015 12:00:00 AM,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,-13.64
8754,CA-2018-152198,9/9/2018 12:00:00 AM,9/10/2018 12:00:00 AM,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.71,6,0.2,5.98
8755,CA-2018-152198,9/9/2018 12:00:00 AM,9/10/2018 12:00:00 AM,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.56
8756,CA-2018-152198,9/9/2018 12:00:00 AM,9/10/2018 12:00:00 AM,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.26,2,0.7,-5.21
366,CA-2015-123344,9/24/2015 12:00:00 AM,9/29/2015 12:00:00 AM,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48
1061,US-2016-125374,3/23/2016 12:00:00 AM,3/29/2016 12:00:00 AM,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.77,2,0.3,-29.25
4744,CA-2018-168123,3/5/2018 12:00:00 AM,3/5/2018 12:00:00 AM,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.53
4745,CA-2018-168123,3/5/2018 12:00:00 AM,3/5/2018 12:00:00 AM,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0,57.5
4746,CA-2018-168123,3/5/2018 12:00:00 AM,3/5/2018 12:00:00 AM,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,0,62.7
4747,CA-2018-168123,3/5/2018 12:00:00 AM,3/5/2018 12:00:00 AM,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0,9.16
641,CA-2017-147067,12/18/2017 12:00:00 AM,12/22/2017 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.03
2330,US-2016-147739,12/25/2016 12:00:00 AM,12/29/2016 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.14,4,0.2,-68.39
2941,CA-2018-155880,3/25/2018 12:00:00 AM,3/31/2018 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0,14.56
2942,CA-2018-155880,3/25/2018 12:00:00 AM,3/31/2018 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0,427.44
2943,CA-2018-155880,3/25/2018 12:00:00 AM,3/31/2018 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,0,40.59
3063,CA-2016-145184,11/27/2016 12:00:00 AM,11/29/2016 12:00:00 AM,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,83.97,3,0,23.51
3064,CA-2016-145184,11/27/2016 12:00:00 AM,11/29/2016 12:00:00 AM,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0,7.35
3443,CA-2018-168858,11/19/2018 12:00:00 AM,11/23/2018 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74,3,0,8.37
3444,CA-2018-168858,11/19/2018 12:00:00 AM,11/23/2018 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0,626.18
5811,US-2016-163279,3/22/2016 12:00:00 AM,3/26/2016 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,105.52,4,0,48.54
5812,US-2016-163279,3/22/2016 12:00:00 AM,3/26/2016 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.63
5813,US-2016-163279,3/22/2016 12:00:00 AM,3/26/2016 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.98,3,0.2,186
8709,CA-2015-119144,11/16/2015 12:00:00 AM,11/18/2015 12:00:00 AM,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.97,4,0.2,-17.99
8710,CA-2015-119144,11/16/2015 12:00:00 AM,11/18/2015 12:00:00 AM,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.97,3,0.15,25.2
8711,CA-2015-119144,11/16/2015 12:00:00 AM,11/18/2015 12:00:00 AM,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.35
8783,CA-2017-116911,9/15/2017 12:00:00 AM,9/20/2017 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.42,4,0.2,6.64
8784,CA-2017-116911,9/15/2017 12:00:00 AM,9/20/2017 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0,259.53
479,CA-2017-152632,10/27/2017 12:00:00 AM,11/2/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.3
890,CA-2018-132934,6/20/2018 12:00:00 AM,6/26/2018 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95,5,0,14.99
891,CA-2018-132934,6/20/2018 12:00:00 AM,6/26/2018 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.31,3,0.2,18.6
1559,CA-2016-112116,3/16/2016 12:00:00 AM,3/18/2016 12:00:00 AM,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0,44.71
3794,CA-2016-163762,11/27/2016 12:00:00 AM,12/1/2016 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.51
5022,CA-2017-133795,12/18/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.79
5023,CA-2017-133795,12/18/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.77
5024,CA-2017-133795,12/18/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.18
6083,US-2017-132577,11/22/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.22,6,0.8,-9.63
6084,US-2017-132577,11/22/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.62,9,0.2,2.66
6085,US-2017-132577,11/22/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.03,2,0.2,-0.6
6086,US-2017-132577,11/22/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.09,1,0.2,0.68
6087,US-2017-132577,11/22/2017 12:00:00 AM,11/27/2017 12:00:00 AM,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.49,6,0.8,-6.73
1784,CA-2018-166317,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.72
1785,CA-2018-166317,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.82
1786,CA-2018-166317,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.53
1787,CA-2018-166317,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.22
3119,CA-2016-121720,6/11/2016 12:00:00 AM,6/12/2016 12:00:00 AM,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.64
3120,CA-2016-121720,6/11/2016 12:00:00 AM,6/12/2016 12:00:00 AM,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.58,2,0.2,31.2
3121,CA-2016-121720,6/11/2016 12:00:00 AM,6/12/2016 12:00:00 AM,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.67,3,0.2,7.3
3122,CA-2016-121720,6/11/2016 12:00:00 AM,6/12/2016 12:00:00 AM,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.77,2,0.2,7.6
3123,CA-2016-121720,6/11/2016 12:00:00 AM,6/12/2016 12:00:00 AM,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
